Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
1684,57,1,37.0,2,3,3,233,Lost
1685,93,1,28.0,3,3,5,335,Loyal Customers
1686,48,1,43.0,1,3,2,132,Lost
1687,75,1,25.0,3,3,4,334,Loyal Customers
1688,70,1,4.0,5,3,4,534,Loyal Customers
1689,26,1,13.0,4,3,1,431,Loyal Customers
1690,73,1,32.0,2,3,4,234,Lost
1691,30,1,1.0,5,3,1,531,Loyal Customers
1692,61,1,4.0,5,3,3,533,Loyal Customers
1693,75,1,33.0,2,3,4,234,Lost
1694,88,1,45.0,1,3,5,135,Lost
1695,67,1,20.0,4,3,3,433,Loyal Customers
1696,95,1,1.0,5,3,5,535,Loyal Customers
1697,69,1,7.0,5,3,4,534,Loyal Customers
1698,87,1,48.0,1,3,5,135,Lost
1699,41,1,46.0,1,3,2,132,Lost
1700,67,1,34.0,2,3,3,233,Lost
1701,70,1,36.0,2,3,4,234,Lost
1702,41,1,44.0,1,3,2,132,Lost
1703,83,1,48.0,1,3,4,134,Lost
1704,22,1,12.0,4,3,1,431,Loyal Customers
1705,20,1,19.0,4,3,1,431,Loyal Customers
1706,29,1,49.0,1,3,1,131,Lost
1707,87,1,25.0,3,3,5,335,Loyal Customers
1708,81,1,25.0,3,3,4,334,Loyal Customers
1709,58,1,1.0,5,3,3,533,Loyal Customers
1710,83,1,19.0,4,3,4,434,Loyal Customers
1711,59,1,7.0,5,3,3,533,Loyal Customers
1712,93,1,19.0,4,3,5,435,Loyal Customers
1713,87,1,9.0,5,3,5,535,Loyal Customers
1714,22,1,37.0,2,3,1,231,Lost
1715,71,1,15.0,4,3,4,434,Loyal Customers
1716,69,1,30.0,3,3,4,334,Loyal Customers
1717,47,1,30.0,3,3,2,332,Loyal Customers
1718,50,1,16.0,4,3,2,432,Loyal Customers
1719,96,1,14.0,4,3,5,435,Loyal Customers
1720,39,1,8.0,5,3,2,532,Loyal Customers
1721,84,1,40.0,2,3,4,234,Lost
1722,28,1,24.0,3,3,1,331,Loyal Customers
1723,51,1,14.0,4,3,2,432,Loyal Customers
1724,20,1,39.0,2,3,1,231,Lost
1725,72,1,21.0,3,3,4,334,Loyal Customers
1726,33,1,32.0,2,3,1,231,Lost
1727,28,1,45.0,1,3,1,131,Lost
1728,53,1,19.0,4,3,3,433,Loyal Customers
1729,48,1,1.0,5,3,2,532,Loyal Customers
1730,21,1,12.0,4,3,1,431,Loyal Customers
1731,22,1,26.0,3,3,1,331,Loyal Customers
1732,87,1,12.0,4,3,5,435,Loyal Customers
1733,50,1,36.0,2,3,2,232,Lost
1734,85,1,22.0,3,3,5,335,Loyal Customers
1735,98,1,16.0,4,3,5,435,Loyal Customers
1736,34,1,31.0,2,3,1,231,Lost
1737,61,1,43.0,1,3,3,133,Lost
1738,98,1,50.0,1,3,5,135,Lost
1739,61,1,37.0,2,3,3,233,Lost
1740,98,1,23.0,3,3,5,335,Loyal Customers
1741,21,1,10.0,5,3,1,531,Loyal Customers
1742,51,1,20.0,4,3,2,432,Loyal Customers
1743,80,1,18.0,4,3,4,434,Loyal Customers
1744,72,1,3.0,5,3,4,534,Loyal Customers
1745,63,1,23.0,3,3,3,333,Loyal Customers
1746,27,1,27.0,3,3,1,331,Loyal Customers
1747,44,1,44.0,1,3,2,132,Lost
1748,23,1,41.0,1,3,1,131,Lost
1749,93,1,41.0,1,3,5,135,Lost
1750,70,1,36.0,2,3,4,234,Lost
1751,85,1,38.0,2,3,5,235,Lost
1752,40,1,34.0,2,3,2,232,Lost
1753,29,1,14.0,4,3,1,431,Loyal Customers
1754,27,1,23.0,3,3,1,331,Loyal Customers
1755,93,1,18.0,4,3,5,435,Loyal Customers
1756,20,1,45.0,1,3,1,131,Lost
1757,55,1,14.0,4,3,3,433,Loyal Customers
1758,94,1,48.0,1,3,5,135,Lost
1759,56,1,17.0,4,3,3,433,Loyal Customers
1760,58,1,1.0,5,3,3,533,Loyal Customers
1761,44,1,39.0,2,3,2,232,Lost
1762,95,1,24.0,3,3,5,335,Loyal Customers
1763,42,1,41.0,1,3,2,132,Lost
1764,93,1,28.0,3,3,5,335,Loyal Customers
1765,56,1,34.0,2,3,3,233,Lost
1766,88,1,41.0,1,3,5,135,Lost
1767,54,1,27.0,3,3,3,333,Loyal Customers
1768,89,1,46.0,1,3,5,135,Lost
1769,45,1,2.0,5,3,2,532,Loyal Customers
1770,75,1,45.0,1,3,4,134,Lost
1771,22,1,34.0,2,3,1,231,Lost
1772,82,1,9.0,5,3,4,534,Loyal Customers
1773,34,1,1.0,5,3,1,531,Loyal Customers
1774,92,1,17.0,4,3,5,435,Loyal Customers
1775,78,1,6.0,5,3,4,534,Loyal Customers
1776,47,1,12.0,4,3,2,432,Loyal Customers
1777,64,1,10.0,5,3,3,533,Loyal Customers
1778,44,1,4.0,5,3,2,532,Loyal Customers
1779,94,1,8.0,5,3,5,535,Loyal Customers
1780,62,1,41.0,1,3,3,133,Lost
1781,81,1,49.0,1,3,4,134,Lost
1782,33,1,49.0,1,3,1,131,Lost
1783,88,1,40.0,2,3,5,235,Lost
1784,49,1,30.0,3,3,2,332,Loyal Customers
1785,31,1,4.0,5,3,1,531,Loyal Customers
1786,29,1,22.0,3,3,1,331,Loyal Customers
1787,34,1,22.0,3,3,1,331,Loyal Customers
1788,38,1,10.0,5,3,2,532,Loyal Customers
1789,41,1,23.0,3,3,2,332,Loyal Customers
1790,34,1,43.0,1,3,1,131,Lost
1791,26,1,31.0,2,3,1,231,Lost
1792,98,1,38.0,2,3,5,235,Lost
1793,59,1,22.0,3,3,3,333,Loyal Customers
1794,92,1,45.0,1,3,5,135,Lost
1795,40,1,21.0,3,3,2,332,Loyal Customers
1796,20,1,9.0,5,3,1,531,Loyal Customers
1797,35,1,34.0,2,3,1,231,Lost
1798,35,1,26.0,3,3,1,331,Loyal Customers
1799,82,1,1.0,5,3,4,534,Loyal Customers
1800,48,1,47.0,1,3,2,132,Lost
1801,58,1,30.0,3,3,3,333,Loyal Customers
1802,57,1,48.0,1,3,3,133,Lost
1803,96,1,31.0,2,3,5,235,Lost
1804,97,1,33.0,2,3,5,235,Lost
1805,42,1,39.0,2,3,2,232,Lost
1806,62,1,46.0,1,3,3,133,Lost
1807,67,1,24.0,3,3,3,333,Loyal Customers
1808,46,1,37.0,2,3,2,232,Lost
1809,71,1,7.0,5,3,4,534,Loyal Customers
1810,99,1,6.0,5,3,5,535,Loyal Customers
1811,28,1,16.0,4,3,1,431,Loyal Customers
1812,77,1,33.0,2,3,4,234,Lost
1813,63,1,18.0,4,3,3,433,Loyal Customers
1814,62,1,24.0,3,3,3,333,Loyal Customers
1815,92,1,24.0,3,3,5,335,Loyal Customers
1816,72,1,48.0,1,3,4,134,Lost
1817,79,1,4.0,5,3,4,534,Loyal Customers
1818,27,1,20.0,4,3,1,431,Loyal Customers
1819,39,1,47.0,1,3,2,132,Lost
1820,86,1,50.0,1,3,5,135,Lost
1821,94,1,31.0,2,3,5,235,Lost
1822,53,1,29.0,3,3,3,333,Loyal Customers
1823,85,1,4.0,5,3,5,535,Loyal Customers
1824,50,1,40.0,2,3,2,232,Lost
1825,47,1,31.0,2,3,2,232,Lost
1826,75,1,41.0,1,3,4,134,Lost
1827,60,1,44.0,1,3,3,133,Lost
1828,36,1,31.0,2,3,2,232,Lost
1829,80,1,45.0,1,3,4,134,Lost
1830,96,1,50.0,1,3,5,135,Lost
1831,80,1,7.0,5,3,4,534,Loyal Customers
1832,71,1,5.0,5,3,4,534,Loyal Customers
1833,29,1,48.0,1,3,1,131,Lost
1834,53,1,19.0,4,3,3,433,Loyal Customers
1835,35,1,39.0,2,3,1,231,Lost
1836,75,1,45.0,1,3,4,134,Lost
1837,52,1,35.0,2,3,3,233,Lost
1838,77,1,8.0,5,3,4,534,Loyal Customers
1839,24,1,11.0,4,3,1,431,Loyal Customers
1840,78,1,32.0,2,3,4,234,Lost
1841,98,1,46.0,1,3,5,135,Lost
1842,57,1,7.0,5,3,3,533,Loyal Customers
1843,78,1,1.0,5,3,4,534,Loyal Customers
1844,76,1,32.0,2,3,4,234,Lost
1845,26,1,31.0,2,3,1,231,Lost
1846,78,1,39.0,2,3,4,234,Lost
1847,53,1,9.0,5,3,3,533,Loyal Customers
1848,100,1,49.0,1,3,5,135,Lost
1849,73,1,34.0,2,3,4,234,Lost
1850,40,1,35.0,2,3,2,232,Lost
1851,76,1,50.0,1,3,4,134,Lost
1852,80,1,4.0,5,3,4,534,Loyal Customers
1853,80,1,32.0,2,3,4,234,Lost
1854,67,1,11.0,4,3,3,433,Loyal Customers
1855,61,1,49.0,1,3,3,133,Lost
1856,76,1,9.0,5,3,4,534,Loyal Customers
1857,55,1,30.0,3,3,3,333,Loyal Customers
1858,85,1,33.0,2,3,5,235,Lost
1859,69,1,8.0,5,3,4,534,Loyal Customers
1860,26,1,29.0,3,3,1,331,Loyal Customers
1861,64,1,4.0,5,3,3,533,Loyal Customers
1862,60,1,19.0,4,3,3,433,Loyal Customers
1863,36,1,10.0,5,3,2,532,Loyal Customers
1864,21,1,39.0,2,3,1,231,Lost
1865,72,1,21.0,3,3,4,334,Loyal Customers
1866,62,1,12.0,4,3,3,433,Loyal Customers
1867,44,1,9.0,5,3,2,532,Loyal Customers
1868,52,1,20.0,4,3,3,433,Loyal Customers
1869,58,1,44.0,1,3,3,133,Lost
1870,77,1,16.0,4,3,4,434,Loyal Customers
1871,99,1,27.0,3,3,5,335,Loyal Customers
1872,96,1,14.0,4,3,5,435,Loyal Customers
1873,64,1,24.0,3,3,3,333,Loyal Customers
1874,44,1,49.0,1,3,2,132,Lost
1875,33,1,14.0,4,3,1,431,Loyal Customers
1876,71,1,6.0,5,3,4,534,Loyal Customers
1877,36,1,20.0,4,3,2,432,Loyal Customers
1878,62,1,3.0,5,3,3,533,Loyal Customers
1879,29,1,5.0,5,3,1,531,Loyal Customers
1880,33,1,46.0,1,3,1,131,Lost
1881,33,1,8.0,5,3,1,531,Loyal Customers
1882,41,1,13.0,4,3,2,432,Loyal Customers
1883,54,1,25.0,3,3,3,333,Loyal Customers
1884,58,1,39.0,2,3,3,233,Lost
1885,30,1,15.0,4,3,1,431,Loyal Customers
1886,53,1,35.0,2,3,3,233,Lost
1887,91,1,46.0,1,3,5,135,Lost
1888,44,1,3.0,5,3,2,532,Loyal Customers
1889,89,1,48.0,1,3,5,135,Lost
1890,57,1,27.0,3,3,3,333,Loyal Customers
1891,57,1,5.0,5,3,3,533,Loyal Customers
1892,74,1,48.0,1,3,4,134,Lost
1893,30,1,12.0,4,3,1,431,Loyal Customers
1894,20,1,10.0,5,3,1,531,Loyal Customers
1895,90,1,48.0,1,3,5,135,Lost
1896,61,1,3.0,5,3,3,533,Loyal Customers
1897,51,1,19.0,4,3,2,432,Loyal Customers
1898,97,1,11.0,4,3,5,435,Loyal Customers
1899,97,1,25.0,3,3,5,335,Loyal Customers
1900,40,1,42.0,1,3,2,132,Lost
1901,85,1,34.0,2,3,5,235,Lost
1902,76,1,50.0,1,3,4,134,Lost
1903,22,1,21.0,3,3,1,331,Loyal Customers
1904,63,1,37.0,2,3,3,233,Lost
1905,71,1,46.0,1,3,4,134,Lost
1906,35,1,14.0,4,3,1,431,Loyal Customers
1907,30,1,24.0,3,3,1,331,Loyal Customers
1908,74,1,36.0,2,3,4,234,Lost
1909,71,1,19.0,4,3,4,434,Loyal Customers
1910,84,1,12.0,4,3,4,434,Loyal Customers
1911,38,1,13.0,4,3,2,432,Loyal Customers
1912,81,1,32.0,2,3,4,234,Lost
1913,56,1,5.0,5,3,3,533,Loyal Customers
1914,48,1,29.0,3,3,2,332,Loyal Customers
1915,97,1,40.0,2,3,5,235,Lost
1916,74,1,44.0,1,3,4,134,Lost
1917,50,1,3.0,5,3,2,532,Loyal Customers
1918,71,1,35.0,2,3,4,234,Lost
1919,33,1,33.0,2,3,1,231,Lost
1920,56,1,20.0,4,3,3,433,Loyal Customers
1921,84,1,40.0,2,3,4,234,Lost
1922,36,1,13.0,4,3,2,432,Loyal Customers
1923,63,1,9.0,5,3,3,533,Loyal Customers
1924,36,1,7.0,5,3,2,532,Loyal Customers
1925,63,1,42.0,1,3,3,133,Lost
1926,32,1,44.0,1,3,1,131,Lost
1927,93,1,6.0,5,3,5,535,Loyal Customers
1928,29,1,8.0,5,3,1,531,Loyal Customers
1929,92,1,10.0,5,3,5,535,Loyal Customers
1930,33,1,46.0,1,3,1,131,Lost
1931,52,1,26.0,3,3,3,333,Loyal Customers
1932,42,1,6.0,5,3,2,532,Loyal Customers
1933,36,1,47.0,1,3,2,132,Lost
1934,67,1,28.0,3,3,3,333,Loyal Customers
1935,43,1,23.0,3,3,2,332,Loyal Customers
1936,68,1,45.0,1,3,3,133,Lost
1937,60,1,44.0,1,3,3,133,Lost
1938,53,1,11.0,4,3,3,433,Loyal Customers
1939,23,1,39.0,2,3,1,231,Lost
1940,57,1,20.0,4,3,3,433,Loyal Customers
1941,89,1,48.0,1,3,5,135,Lost
1942,99,1,46.0,1,3,5,135,Lost
1943,28,1,22.0,3,3,1,331,Loyal Customers
1944,53,1,45.0,1,3,3,133,Lost
1945,45,1,49.0,1,3,2,132,Lost
1946,38,1,9.0,5,3,2,532,Loyal Customers
1947,49,1,41.0,1,3,2,132,Lost
1948,32,1,2.0,5,3,1,531,Loyal Customers
1949,37,1,39.0,2,3,2,232,Lost
1950,80,1,12.0,4,3,4,434,Loyal Customers
1951,78,1,26.0,3,3,4,334,Loyal Customers
1952,53,1,32.0,2,3,3,233,Lost
1953,82,1,50.0,1,3,4,134,Lost
1954,33,1,3.0,5,3,1,531,Loyal Customers
1955,77,1,3.0,5,3,4,534,Loyal Customers
1956,56,1,37.0,2,3,3,233,Lost
1957,37,1,20.0,4,3,2,432,Loyal Customers
1958,54,1,26.0,3,3,3,333,Loyal Customers
1959,67,1,47.0,1,3,3,133,Lost
1960,90,1,7.0,5,3,5,535,Loyal Customers
1961,72,1,40.0,2,3,4,234,Lost
1962,59,1,45.0,1,3,3,133,Lost
1963,45,1,20.0,4,3,2,432,Loyal Customers
1964,30,1,11.0,4,3,1,431,Loyal Customers
1965,51,1,50.0,1,3,2,132,Lost
1966,90,1,25.0,3,3,5,335,Loyal Customers
1967,95,1,5.0,5,3,5,535,Loyal Customers
1968,81,1,4.0,5,3,4,534,Loyal Customers
1969,70,1,25.0,3,3,4,334,Loyal Customers
1970,32,1,11.0,4,3,1,431,Loyal Customers
1971,94,1,4.0,5,3,5,535,Loyal Customers
1972,29,1,1.0,5,3,1,531,Loyal Customers
1973,31,1,48.0,1,3,1,131,Lost
1974,20,1,9.0,5,3,1,531,Loyal Customers
1975,44,1,2.0,5,3,2,532,Loyal Customers
1976,77,1,4.0,5,3,4,534,Loyal Customers
1977,51,1,43.0,1,3,2,132,Lost
1978,49,1,32.0,2,3,2,232,Lost
1979,78,1,1.0,5,3,4,534,Loyal Customers
1980,98,1,38.0,2,3,5,235,Lost
1981,94,1,25.0,3,3,5,335,Loyal Customers
1982,91,1,42.0,1,3,5,135,Lost
1983,77,1,32.0,2,3,4,234,Lost
1984,97,1,21.0,3,3,5,335,Loyal Customers
1985,58,1,26.0,3,3,3,333,Loyal Customers
1986,97,1,6.0,5,3,5,535,Loyal Customers
1987,48,1,14.0,4,3,2,432,Loyal Customers
1988,23,1,4.0,5,3,1,531,Loyal Customers
1989,79,1,26.0,3,3,4,334,Loyal Customers
1990,42,1,39.0,2,3,2,232,Lost
1991,95,1,15.0,4,3,5,435,Loyal Customers
1992,29,1,1.0,5,3,1,531,Loyal Customers
1993,98,1,28.0,3,3,5,335,Loyal Customers
1994,96,1,17.0,4,3,5,435,Loyal Customers
1995,66,1,24.0,3,3,3,333,Loyal Customers
1996,80,1,29.0,3,3,4,334,Loyal Customers
1997,27,1,18.0,4,3,1,431,Loyal Customers
1998,25,1,10.0,5,3,1,531,Loyal Customers
1999,45,1,19.0,4,3,2,432,Loyal Customers
2000,89,1,26.0,3,3,5,335,Loyal Customers
2001,27,1,25.0,3,3,1,331,Loyal Customers
2002,90,1,2.0,5,3,5,535,Loyal Customers
2003,65,1,19.0,4,3,3,433,Loyal Customers
2004,72,1,32.0,2,3,4,234,Lost
2005,70,1,13.0,4,3,4,434,Loyal Customers
2006,82,1,30.0,3,3,4,334,Loyal Customers
2007,97,1,2.0,5,3,5,535,Loyal Customers
2008,25,1,8.0,5,3,1,531,Loyal Customers
2009,48,1,27.0,3,3,2,332,Loyal Customers
2010,99,1,26.0,3,3,5,335,Loyal Customers
2011,21,1,3.0,5,3,1,531,Loyal Customers
2012,94,1,4.0,5,3,5,535,Loyal Customers
2013,53,1,5.0,5,3,3,533,Loyal Customers
2014,70,1,25.0,3,3,4,334,Loyal Customers
2015,26,1,47.0,1,3,1,131,Lost
2016,82,1,8.0,5,3,4,534,Loyal Customers
2017,47,1,20.0,4,3,2,432,Loyal Customers
2018,32,1,42.0,1,3,1,131,Lost
2019,97,1,20.0,4,3,5,435,Loyal Customers
2020,68,1,23.0,3,3,3,333,Loyal Customers
2021,23,1,26.0,3,3,1,331,Loyal Customers
2022,33,1,48.0,1,3,1,131,Lost
2023,38,1,16.0,4,3,2,432,Loyal Customers
2024,68,1,28.0,3,3,3,333,Loyal Customers
2025,23,1,39.0,2,3,1,231,Lost
2026,29,1,43.0,1,3,1,131,Lost
2027,35,1,45.0,1,3,1,131,Lost
2028,73,1,50.0,1,3,4,134,Lost
2029,84,1,10.0,5,3,4,534,Loyal Customers
2030,23,1,40.0,2,3,1,231,Lost
2031,67,1,38.0,2,3,3,233,Lost
2032,51,1,2.0,5,3,2,532,Loyal Customers
2033,36,1,13.0,4,3,2,432,Loyal Customers
2034,55,1,33.0,2,3,3,233,Lost
2035,30,1,27.0,3,3,1,331,Loyal Customers
2036,70,1,43.0,1,3,4,134,Lost
2037,63,1,46.0,1,3,3,133,Lost
2038,87,1,7.0,5,3,5,535,Loyal Customers
2039,70,1,35.0,2,3,4,234,Lost
2040,51,1,31.0,2,3,2,232,Lost
2041,25,1,42.0,1,3,1,131,Lost
2042,32,1,14.0,4,3,1,431,Loyal Customers
2043,52,1,35.0,2,3,3,233,Lost
2044,33,1,49.0,1,3,1,131,Lost
2045,68,1,17.0,4,3,3,433,Loyal Customers
2046,20,1,26.0,3,3,1,331,Loyal Customers
2047,32,1,30.0,3,3,1,331,Loyal Customers
2048,82,1,32.0,2,3,4,234,Lost
2049,64,1,35.0,2,3,3,233,Lost
2050,24,1,15.0,4,3,1,431,Loyal Customers
2051,96,1,10.0,5,3,5,535,Loyal Customers
2052,94,1,14.0,4,3,5,435,Loyal Customers
2053,48,1,30.0,3,3,2,332,Loyal Customers
2054,60,1,16.0,4,3,3,433,Loyal Customers
2055,56,1,14.0,4,3,3,433,Loyal Customers
2056,33,1,28.0,3,3,1,331,Loyal Customers
2057,46,1,29.0,3,3,2,332,Loyal Customers
2058,37,1,5.0,5,3,2,532,Loyal Customers
2059,98,1,17.0,4,3,5,435,Loyal Customers
2060,50,1,50.0,1,3,2,132,Lost
2061,63,1,23.0,3,3,3,333,Loyal Customers
2062,70,1,22.0,3,3,4,334,Loyal Customers
2063,63,1,15.0,4,3,3,433,Loyal Customers
2064,86,1,32.0,2,3,5,235,Lost
2065,99,1,5.0,5,3,5,535,Loyal Customers
2066,40,1,6.0,5,3,2,532,Loyal Customers
2067,92,1,44.0,1,3,5,135,Lost
2068,21,1,23.0,3,3,1,331,Loyal Customers
2069,81,1,44.0,1,3,4,134,Lost
2070,82,1,3.0,5,3,4,534,Loyal Customers
2071,88,1,14.0,4,3,5,435,Loyal Customers
2072,100,1,37.0,2,3,5,235,Lost
2073,66,1,22.0,3,3,3,333,Loyal Customers
2074,25,1,2.0,5,3,1,531,Loyal Customers
2075,53,1,44.0,1,3,3,133,Lost
2076,28,1,49.0,1,3,1,131,Lost
2077,23,1,22.0,3,3,1,331,Loyal Customers
2078,34,1,26.0,3,3,1,331,Loyal Customers
2079,42,1,40.0,2,3,2,232,Lost
2080,24,1,16.0,4,3,1,431,Loyal Customers
2081,47,1,17.0,4,3,2,432,Loyal Customers
2082,78,1,48.0,1,3,4,134,Lost
2083,89,1,28.0,3,3,5,335,Loyal Customers
2084,59,1,26.0,3,3,3,333,Loyal Customers
2085,94,1,43.0,1,3,5,135,Lost
2086,49,1,38.0,2,3,2,232,Lost
2087,89,1,36.0,2,3,5,235,Lost
2088,91,1,1.0,5,3,5,535,Loyal Customers
2089,89,1,49.0,1,3,5,135,Lost
2090,57,1,41.0,1,3,3,133,Lost
2091,71,1,21.0,3,3,4,334,Loyal Customers
2092,97,1,24.0,3,3,5,335,Loyal Customers
2093,45,1,27.0,3,3,2,332,Loyal Customers
2094,91,1,4.0,5,3,5,535,Loyal Customers
2095,25,1,19.0,4,3,1,431,Loyal Customers
2096,63,1,1.0,5,3,3,533,Loyal Customers
2097,52,1,27.0,3,3,3,333,Loyal Customers
2098,43,1,5.0,5,3,2,532,Loyal Customers
2099,28,1,20.0,4,3,1,431,Loyal Customers
2100,78,1,50.0,1,3,4,134,Lost
2101,31,1,36.0,2,3,1,231,Lost
2102,23,1,12.0,4,3,1,431,Loyal Customers
2103,25,1,23.0,3,3,1,331,Loyal Customers
2104,86,1,21.0,3,3,5,335,Loyal Customers
2105,88,1,47.0,1,3,5,135,Lost
2106,35,1,38.0,2,3,1,231,Lost
2107,34,1,40.0,2,3,1,231,Lost
2108,75,1,35.0,2,3,4,234,Lost
2109,46,1,4.0,5,3,2,532,Loyal Customers
2110,31,1,28.0,3,3,1,331,Loyal Customers
2111,93,1,36.0,2,3,5,235,Lost
2112,85,1,15.0,4,3,5,435,Loyal Customers
2113,68,1,7.0,5,3,3,533,Loyal Customers
2114,40,1,29.0,3,3,2,332,Loyal Customers
2115,51,1,12.0,4,3,2,432,Loyal Customers
2116,85,1,16.0,4,3,5,435,Loyal Customers
2117,23,1,50.0,1,3,1,131,Lost
2118,28,1,11.0,4,3,1,431,Loyal Customers
2119,44,1,28.0,3,3,2,332,Loyal Customers
2120,57,1,36.0,2,3,3,233,Lost
2121,98,1,38.0,2,3,5,235,Lost
2122,68,1,32.0,2,3,3,233,Lost
2123,36,1,42.0,1,3,2,132,Lost
2124,71,1,22.0,3,3,4,334,Loyal Customers
2125,60,1,22.0,3,3,3,333,Loyal Customers
2126,87,1,31.0,2,3,5,235,Lost
2127,38,1,28.0,3,3,2,332,Loyal Customers
2128,45,1,40.0,2,3,2,232,Lost
2129,47,1,21.0,3,3,2,332,Loyal Customers
2130,57,1,12.0,4,3,3,433,Loyal Customers
2131,68,1,33.0,2,3,3,233,Lost
2132,52,1,9.0,5,3,3,533,Loyal Customers
2133,87,1,15.0,4,3,5,435,Loyal Customers
2134,34,1,13.0,4,3,1,431,Loyal Customers
2135,41,1,35.0,2,3,2,232,Lost
2136,94,1,1.0,5,3,5,535,Loyal Customers
2137,93,1,25.0,3,3,5,335,Loyal Customers
2138,51,1,20.0,4,3,2,432,Loyal Customers
2139,42,1,36.0,2,3,2,232,Lost
2140,95,1,33.0,2,3,5,235,Lost
2141,90,1,36.0,2,3,5,235,Lost
2142,98,1,32.0,2,3,5,235,Lost
2143,39,1,21.0,3,3,2,332,Loyal Customers
2144,66,1,48.0,1,3,3,133,Lost
2145,23,1,25.0,3,3,1,331,Loyal Customers
2146,73,1,32.0,2,3,4,234,Lost
2147,23,1,45.0,1,3,1,131,Lost
2148,43,1,4.0,5,3,2,532,Loyal Customers
2149,45,1,19.0,4,3,2,432,Loyal Customers
2150,21,1,1.0,5,3,1,531,Loyal Customers
2151,40,1,12.0,4,3,2,432,Loyal Customers
2152,58,1,18.0,4,3,3,433,Loyal Customers
2153,48,1,43.0,1,3,2,132,Lost
2154,94,1,31.0,2,3,5,235,Lost
2155,74,1,33.0,2,3,4,234,Lost
2156,51,1,46.0,1,3,2,132,Lost
2157,83,1,41.0,1,3,4,134,Lost
2158,68,1,41.0,1,3,3,133,Lost
2159,84,1,9.0,5,3,4,534,Loyal Customers
2160,58,1,34.0,2,3,3,233,Lost
2161,92,1,21.0,3,3,5,335,Loyal Customers
2162,69,1,5.0,5,3,4,534,Loyal Customers
2163,48,1,32.0,2,3,2,232,Lost
2164,60,1,44.0,1,3,3,133,Lost
2165,20,1,46.0,1,3,1,131,Lost
2166,55,1,42.0,1,3,3,133,Lost
2167,88,1,50.0,1,3,5,135,Lost
2168,48,1,33.0,2,3,2,232,Lost
2169,74,1,32.0,2,3,4,234,Lost
2170,42,1,32.0,2,3,2,232,Lost
2171,32,1,37.0,2,3,1,231,Lost
2172,98,1,9.0,5,3,5,535,Loyal Customers
2173,89,1,6.0,5,3,5,535,Loyal Customers
2174,97,1,36.0,2,3,5,235,Lost
2175,49,1,1.0,5,3,2,532,Loyal Customers
2176,50,1,48.0,1,3,2,132,Lost
2177,91,1,44.0,1,3,5,135,Lost
2178,93,1,9.0,5,3,5,535,Loyal Customers
2179,98,1,32.0,2,3,5,235,Lost
2180,82,1,14.0,4,3,4,434,Loyal Customers
2181,37,1,43.0,1,3,2,132,Lost
2182,63,1,32.0,2,3,3,233,Lost
2183,99,1,26.0,3,3,5,335,Loyal Customers
2184,37,1,2.0,5,3,2,532,Loyal Customers
2185,34,1,16.0,4,3,1,431,Loyal Customers
2186,32,1,50.0,1,3,1,131,Lost
2187,23,1,6.0,5,3,1,531,Loyal Customers
2188,78,1,20.0,4,3,4,434,Loyal Customers
2189,54,1,9.0,5,3,3,533,Loyal Customers
2190,94,1,47.0,1,3,5,135,Lost
2191,75,1,33.0,2,3,4,234,Lost
2192,69,1,46.0,1,3,4,134,Lost
2193,35,1,9.0,5,3,1,531,Loyal Customers
2194,78,1,8.0,5,3,4,534,Loyal Customers
2195,29,1,48.0,1,3,1,131,Lost
2196,62,1,2.0,5,3,3,533,Loyal Customers
2197,58,1,31.0,2,3,3,233,Lost
2198,88,1,40.0,2,3,5,235,Lost
2199,80,1,35.0,2,3,4,234,Lost
2200,47,1,40.0,2,3,2,232,Lost
2201,51,1,27.0,3,3,2,332,Loyal Customers
2202,25,1,10.0,5,3,1,531,Loyal Customers
2203,36,1,23.0,3,3,2,332,Loyal Customers
2204,79,1,32.0,2,3,4,234,Lost
2205,41,1,6.0,5,3,2,532,Loyal Customers
2206,68,1,27.0,3,3,3,333,Loyal Customers
2207,51,1,25.0,3,3,2,332,Loyal Customers
2208,38,1,11.0,4,3,2,432,Loyal Customers
2209,46,1,23.0,3,3,2,332,Loyal Customers
2210,20,1,44.0,1,3,1,131,Lost
2211,25,1,35.0,2,3,1,231,Lost
2212,89,1,45.0,1,3,5,135,Lost
2213,77,1,22.0,3,3,4,334,Loyal Customers
2214,94,1,18.0,4,3,5,435,Loyal Customers
2215,100,1,20.0,4,3,5,435,Loyal Customers
2216,96,1,28.0,3,3,5,335,Loyal Customers
2217,36,1,15.0,4,3,2,432,Loyal Customers
2218,27,1,42.0,1,3,1,131,Lost
2219,67,1,20.0,4,3,3,433,Loyal Customers
2220,91,1,16.0,4,3,5,435,Loyal Customers
2221,62,1,47.0,1,3,3,133,Lost
2222,88,1,34.0,2,3,5,235,Lost
2223,66,1,30.0,3,3,3,333,Loyal Customers
2224,65,1,5.0,5,3,3,533,Loyal Customers
2225,25,1,38.0,2,3,1,231,Lost
2226,64,1,18.0,4,3,3,433,Loyal Customers
2227,72,1,28.0,3,3,4,334,Loyal Customers
2228,74,1,42.0,1,3,4,134,Lost
2229,50,1,5.0,5,3,2,532,Loyal Customers
2230,97,1,50.0,1,3,5,135,Lost
2231,36,1,33.0,2,3,2,232,Lost
2232,49,1,1.0,5,3,2,532,Loyal Customers
2233,64,1,14.0,4,3,3,433,Loyal Customers
